Id	Label	Location	Repository	Type
BLHar6223	British Library: Harley 6223	London	British Library	MS
BLHar6580	British Library: Harley 6580	London	British Library	MS
BLHar6641	British Library: Harley 6641	London	British Library	MS
BLHar6718	British Library: Harley 6718	London	British Library	MS
BLHar6848	British Library: Harley 6848	London	British Library	MS
BLHar6909	British Library: Harley 6909	London	British Library	MS
BLHar6919	British Library: Harley 6919	London	British Library	MS
BLHar6923	British Library: Harley 6923	London	British Library	MS
BLHar7184	British Library: Harley 7184	London	British Library	MS
BLHar7256	British Library: Harley 7256	London	British Library	MS
BLHar7322	British Library: Harley 7322	London	British Library	MS
BLHar7332	British Library: Harley 7332	London	British Library	MS
BLHar7333	British Library: Harley 7333	London	British Library	MS
BLHar7334	British Library: Harley 7334	London	British Library	MS
BLHar7335	British Library: Harley 7335	London	British Library	MS
BLHar7358	British Library: Harley 7358	London	British Library	MS
BLHar7371	British Library: Harley 7371	London	British Library	MS
BLHar7578	British Library: Harley 7578	London	British Library	MS
BLHarChart	British Library: Harley Charters 58.C.14	London	British Library	MS
BLLan96	British Library: Lansdowne 96	London	British Library	MS
BLLan122	British Library: Lansdowne 122	London	British Library	MS
BLLan197	British Library: Lansdowne 197	London	British Library	MS
BLLan204	British Library: Lansdowne 204	London	British Library	MS
BLLan205	British Library: Lansdowne 205	London	British Library	MS
BLLan207	British Library: Lansdowne 207	London	British Library	MS
BLLan210	British Library: Lansdowne 210	London	British Library	MS
BLLan239	British Library: Lansdowne 239	London	British Library	MS
BLLan269	British Library: Lansdowne 269	London	British Library	MS
BLLan285	British Library: Lansdowne 285	London	British Library	MS
BLLan344	British Library: Lansdowne 344	London	British Library	MS
BLLan348	British Library: Lansdowne 348	London	British Library	MS
BLLan379	British Library: Lansdowne 379	London	British Library	MS
BLLan388	British Library: Lansdowne 388	London	British Library	MS
BLLan398	British Library: Lansdowne 398	London	British Library	MS
BLLan409	British Library: Lansdowne 409	London	British Library	MS
BLLan418	British Library: Lansdowne 418	London	British Library	MS
BLLan455	British Library: Lansdowne 455	London	British Library	MS
BLLan470	British Library: Lansdowne 470	London	British Library	MS
BLLan680	British Library: Lansdowne 680	London	British Library	MS
BLLan699	British Library: Lansdowne 699	London	British Library	MS
BLLan762	British Library: Lansdowne 762	London	British Library	MS
BLLan793	British Library: Lansdowne 793	London	British Library	MS
BLLan796	British Library: Lansdowne 796	London	British Library	MS
BLLan851	British Library: Lansdowne 851	London	British Library	MS
BLLan1176	British Library: Lansdowne 1176	London	British Library	MS
BLLoaPor29	British Library: Loan 29/333 (Portland)	London	British Library	MS
BLRoy2Bx	British Library: Royal 2 B.X	London	British Library	MS
BLRoy2Cxii	British Library: Royal 2 C.XII	London	British Library	MS
BLRoy2D.xxxvii	British Library: Royal 2 D.XXXVII	London	British Library	MS
BLRoy2Fviii	British Library: Royal 2 F.VIII	London	British Library	MS
BLRoy4Axiv	British Library: Royal 4 A.XIV	London	British Library	MS
BLRoy5Av	British Library: Royal 5 A.V	London	British Library	MS
BLRoy5Avi	British Library: Royal 5 A.VI	London	British Library	MS
BLRoy5Fvii	British Library: Royal 5 F.VII	London	British Library	MS
BLRoy6Bix	British Library: Royal 6 B.IX	London	British Library	MS
BLRoy7Avi	British Library: Royal 7 A.VI	London	British Library	MS
BLRoy7Aviii	British Library: Royal 7 A.VIII	London	British Library	MS
BLRoy7Aix	British Library: Royal 7 A.IX	London	British Library	MS
BLRoy7Ci	British Library: Royal 7 C.I	London	British Library	MS
BLRoy7Civ	British Library: Royal 7 C.IV	London	British Library	MS
BLRoy7Cix	British Library: Royal 7 C.IX	London	British Library	MS
BLRoy7Eiv	British Library: Royal 7 E.IV	London	British Library	MS
BLRoy8Aiv	British Library: Royal 8 A.IV	London	British Library	MS
BLRoy8Axxi	British Library: Royal 8 A.XXI	London	British Library	MS
BLRoy8Ci	British Library: Royal 8 C.I	London	British Library	MS
BLRoy8Cvii	British Library: Royal 8 C.VII	London	British Library	MS
BLRoy8Cxii	British Library: Royal 8 C.XII	London	British Library	MS
BLRoy8Dx	British Library: Royal 8 D.X	London	British Library	MS
BLRoy8Dxiii	British Library: Royal 8 D.XIII	London	British Library	MS
BLRoy8Ev	British Library: Royal 8 E.V	London	British Library	MS
BLRoy8Exvii	British Library: Royal 8 E.XVII	London	British Library	MS
BLRoy8Fii	British Library: Royal 8 F.II	London	British Library	MS
BLRoy8Fiii	British Library: Royal 8 F.III	London	British Library	MS
BLRoy8Fvi	British Library: Royal 8 F.VI	London	British Library	MS
BLRoy8Fvii	British Library: Royal 8 F.VII	London	British Library	MS
BLRoy8Fxii	British Library: Royal 8 F.XII	London	British Library	MS
BLRoy9Cii	British Library: Royal 9 C.II	London	British Library	MS
BLRoy11Ciii	British Library: Royal 11 C.III	London	British Library	MS
BLRoy12Bxxv	British Library: Royal 12 B.XXV	London	British Library	MS
BLRoy12Cxii	British Library: Royal 12 C.XII	London	British Library	MS
BLRoy12Cxiv	British Library: Royal 12 C.XIV	London	British Library	MS
BLRoy12Ei	British Library: Royal 12 E.I	London	British Library	MS
BLRoy12Exvi	British Library: Royal 12 E.XVI	London	British Library	MS
BLRoy12Fxiii	British Library: Royal 12 F.XIII	London	British Library	MS
BLRoy13Di	British Library: Royal 13 D.I	London	British Library	MS
BLRoy13Eix	British Library: Royal 13 E.IX	London	British Library	MS
BLRoy14Cvii	British Library: Royal 14 C.VII	London	British Library	MS
BLRoy16Fii	British Library: Royal 16 F.II	London	British Library	MS
BLRoy17Ai	British Library: Royal 17 A.I	London	British Library	MS
BLRoy17Aiii	British Library: Royal 17 A.III	London	British Library	MS
BLRoy17Aviii	British Library: Royal 17 A.VIII	London	British Library	MS
BLRoy17Axvi	British Library: Royal 17 A.XVI	London	British Library	MS
BLRoy17Axxvii	British Library: Royal 17 A.XXVII	London	British Library	MS
BLRoy17Axxxii	British Library: Royal 17 A.XXXII	London	British Library	MS
BLRoy17Bxvii	British Library: Royal 17 B.XVII	London	British Library	MS
BLRoy17Bxliii	British Library: Royal 17 B.XLIII	London	British Library	MS
BLRoy17Bxlvii	British Library: Royal 17 B.XLVII	London	British Library	MS
BLRoy17Cviii	British Library: Royal 17 C.VIII	London	British Library	MS
BLRoy17Cxiv	British Library: Royal 17 C.XIV	London	British Library	MS
BLRoy17Cxvii	British Library: Royal 17 C.XVII	London	British Library	MS
BLRoy17Cxx	British Library: Royal 17 C.XX	London	British Library	MS
BLRoy17Cxxi	British Library: Royal 17 C.XXI	London	British Library	MS
BLRoy17Di	British Library: Royal 17 D.I	London	British Library	MS
BLRoy17Dvi	British Library: Royal 17 D.VI	London	British Library	MS
BLRoy17Dxv	British Library: Royal 17 D.XV	London	British Library	MS
BLRoy17Dxviii	British Library: Royal 17 D.XVIII	London	British Library	MS
BLRoy17Dxix	British Library: Royal 17 D.XIX	London	British Library	MS
BLRoy17Dxx	British Library: Royal 17 D.XX	London	British Library	MS
BLRoy18Av	British Library: Royal 18 A.V	London	British Library	MS
BLRoy18Avii	British Library: Royal 18 A.VII	London	British Library	MS
BLRoy18Avi	British Library: Royal 18 A.VI	London	British Library	MS
BLRoy18Ax	British Library: Royal 18 A.X	London	British Library	MS
BLRoy18Axii	British Library: Royal 18 A.XII	London	British Library	MS
BLRoy18Axiii	British Library: Royal 18 A.XIII	London	British Library	MS
BLRoy18Axvii	British Library: Royal 18 A.XVII	London	British Library	MS
BLRoy18Bxvii	British Library: Royal 18 B.XVII	London	British Library	MS
BLRoy18Bxxii	British Library: Royal 18 B.XXII	London	British Library	MS
BLRoy18Bxxiii	British Library: Royal 18 B.XXIII	London	British Library	MS
BLRoy18Bxxiv	British Library: Royal 18 B.XXIV	London	British Library	MS
BLRoy18Bxxxi	British Library: Royal 18 B.XXXI	London	British Library	MS
BLRoy18Cii	British Library: Royal 18 C.II	London	British Library	MS
BLRoy18Cxxii	British Library: Royal 18 C.XXII	London	British Library	MS
BLRoy18Dii	British Library: Royal 18 D.II	London	British Library	MS
BLRoy18Div	British Library: Royal 18 D.IV	London	British Library	MS
BLRoy18Dv	British Library: Royal 18 D.V	London	British Library	MS
BLRoy18Dvi	British Library: Royal 18 D.VI	London	British Library	MS
BLRoy19Aiii	British Library: Royal 19 A.III	London	British Library	MS
BLRoy19Biv	British Library: Royal 19 B.IV	London	British Library	MS
BLRoy19Bv	British Library: Royal 19 B.V	London	British Library	MS
BLRoy20Ai	British Library: Royal 20 A.I	London	British Library	MS
BLRoy20Aii	British Library: Royal 20 A.II	London	British Library	MS
BLRoy20Axi	British Library: Royal 20 A.XI	London	British Library	MS
BLRoy20Bxv	British Library: Royal 20 B.XV	London	British Library	MS
BLRoy2Axvii	British Library: Royal 2 A.XVII	London	British Library	MS
BLRoyApp58	British Library: Royal Appendix 58	London	British Library	MS
BLRoyRM24d2	British Library: Royal RM 24.d.2	London	British Library	MS
BLSl56	British Library: Sloane 56	London	British Library	MS
BLSl96	British Library: Sloane 96	London	British Library	MS
BLSl100	British Library: Sloane 100	London	British Library	MS
BLSl120	British Library: Sloane 120	London	British Library	MS
BLSl140	British Library: Sloane 140	London	British Library	MS
BLSl147	British Library: Sloane 147	London	British Library	MS
BLSl252	British Library: Sloane 252	London	British Library	MS
BLSl288	British Library: Sloane 288	London	British Library	MS
BLSl297	British Library: Sloane 297	London	British Library	MS
BLSl299	British Library: Sloane 299	London	British Library	MS
BLSl320	British Library: Sloane 320	London	British Library	MS
BLSl317	British Library: Sloane 317	London	British Library	MS
BLSl340	British Library: Sloane 340	London	British Library	MS
BLSl357	British Library: Sloane 357	London	British Library	MS
BLSl374	British Library: Sloane 374	London	British Library	MS
BLSl382	British Library: Sloane 382	London	British Library	MS
BLSl405	British Library: Sloane 405	London	British Library	MS
BLSl442	British Library: Sloane 442	London	British Library	MS
BLSl468	British Library: Sloane 468	London	British Library	MS
BLSl513	British Library: Sloane 513	London	British Library	MS
BLSl540A	British Library: Sloane 540 A	London	British Library	MS
BLSl554	British Library: Sloane 554	London	British Library	MS
BLSl610	British Library: Sloane 610	London	British Library	MS
BLSl620	British Library: Sloane 620	London	British Library	MS
BLSl635	British Library: Sloane 635	London	British Library	MS
BLSl636	British Library: Sloane 636	London	British Library	MS
BLSl686	British Library: Sloane 686	London	British Library	MS
BLSl692	British Library: Sloane 692	London	British Library	MS
BLSl747	British Library: Sloane 747	London	British Library	MS
BLSl775	British Library: Sloane 775	London	British Library	MS
BLSl963	British Library: Sloane 963	London	British Library	MS
BLSl989	British Library: Sloane 989	London	British Library	MS
BLSl1044	British Library: Sloane 1044	London	British Library	MS
BLSl1091	British Library: Sloane 1091	London	British Library	MS
BLSl1092	British Library: Sloane 1092	London	British Library	MS
BLSl1098	British Library: Sloane 1098	London	British Library	MS
BLSl1118	British Library: Sloane 1118	London	British Library	MS
BLSl1210	British Library: Sloane 1210	London	British Library	MS
BLSl1212	British Library: Sloane 1212	London	British Library	MS
BLSl1253	British Library: Sloane 1253	London	British Library	MS
BLSl1313	British Library: Sloane 1313	London	British Library	MS
BLSl1314	British Library: Sloane 1314	London	British Library	MS
BLSl1315	British Library: Sloane 1315	London	British Library	MS
BLSl1360	British Library: Sloane 1360	London	British Library	MS
BLSl1423	British Library: Sloane 1423	London	British Library	MS
BLSl1571	British Library: Sloane 1571	London	British Library	MS
BLSl1584	British Library: Sloane 1584	London	British Library	MS
BLSl1609	British Library: Sloane 1609	London	British Library	MS
BLSl1685	British Library: Sloane 1685	London	British Library	MS
BLSl1686	British Library: Sloane 1686	London	British Library	MS
BLSl1698	British Library: Sloane 1698	London	British Library	MS
BLSl1710	British Library: Sloane 1710	London	British Library	MS
BLSl1785	British Library: Sloane 1785	London	British Library	MS
BLSl1787	British Library: Sloane 1787	London	British Library	MS
BLSl1802	British Library: Sloane 1802	London	British Library	MS
